,frontendId,title,titleSlug,difficulty,topicTags,status
3456,3457,Eat Pizzas!,eat-pizzas,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",TO_DO
3457,3458,Select K Disjoint Special Substrings,select-k-disjoint-special-substrings,MEDIUM,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",TO_DO
3458,3459,Length of Longest V-Shaped Diagonal Segment,length-of-longest-v-shaped-diagonal-segment,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Memoization', 'slug': 'memoization', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",TO_DO
3459,3460,Longest Common Prefix After at Most One Removal,longest-common-prefix-after-at-most-one-removal,MEDIUM,"[{'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",TO_DO
3460,3461,Check If Digits Are Equal in String After Operations I,check-if-digits-are-equal-in-string-after-operations-i,EASY,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}, {'name': 'Combinatorics', 'slug': 'combinatorics', '__typename': 'CommonTagNode'}, {'name': 'Number Theory', 'slug': 'number-theory', '__typename': 'CommonTagNode'}]",TO_DO
3461,3462,Maximum Sum With at Most K Elements,maximum-sum-with-at-most-k-elements,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",TO_DO
3462,3463,Check If Digits Are Equal in String After Operations II,check-if-digits-are-equal-in-string-after-operations-ii,HARD,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Combinatorics', 'slug': 'combinatorics', '__typename': 'CommonTagNode'}, {'name': 'Number Theory', 'slug': 'number-theory', '__typename': 'CommonTagNode'}]",TO_DO
3463,3464,Maximize the Distance Between Points on a Square,maximize-the-distance-between-points-on-a-square,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",TO_DO
3464,3465,Find Products with Valid Serial Numbers,find-products-with-valid-serial-numbers,EASY,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",TO_DO
3465,3466,Maximum Coin Collection ,maximum-coin-collection,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",TO_DO
3466,3467,Transform Array by Parity,transform-array-by-parity,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Counting', 'slug': 'counting', '__typename': 'CommonTagNode'}]",TO_DO
3467,3468,Find the Number of Copy Arrays,find-the-number-of-copy-arrays,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}]",TO_DO
3468,3469,Find Minimum Cost to Remove Array Elements,find-minimum-cost-to-remove-array-elements,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",TO_DO
3469,3470,Permutations IV,permutations-iv,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Combinatorics', 'slug': 'combinatorics', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",TO_DO
3470,3471,Find the Largest Almost Missing Integer,find-the-largest-almost-missing-integer,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}]",TO_DO
3471,3472,Longest Palindromic Subsequence After at Most K Operations,longest-palindromic-subsequence-after-at-most-k-operations,MEDIUM,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",TO_DO
3472,3473,Sum of K Subarrays With Length at Least M,sum-of-k-subarrays-with-length-at-least-m,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",TO_DO
3473,3474,Lexicographically Smallest Generated String,lexicographically-smallest-generated-string,HARD,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'String Matching', 'slug': 'string-matching', '__typename': 'CommonTagNode'}]",TO_DO
3474,3475,DNA Pattern Recognition ,dna-pattern-recognition,MEDIUM,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",TO_DO
3475,3476,Maximize Profit from Task Assignment,maximize-profit-from-task-assignment,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}]",TO_DO
3476,3477,Fruits Into Baskets II,fruits-into-baskets-ii,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Segment Tree', 'slug': 'segment-tree', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}, {'name': 'Ordered Set', 'slug': 'ordered-set', '__typename': 'CommonTagNode'}]",TO_DO
3477,3478,Choose K Elements With Maximum Sum,choose-k-elements-with-maximum-sum,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}]",TO_DO
3478,3479,Fruits Into Baskets III,fruits-into-baskets-iii,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Segment Tree', 'slug': 'segment-tree', '__typename': 'CommonTagNode'}, {'name': 'Ordered Set', 'slug': 'ordered-set', '__typename': 'CommonTagNode'}]",TO_DO
3479,3480,Maximize Subarrays After Removing One Conflicting Pair,maximize-subarrays-after-removing-one-conflicting-pair,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Segment Tree', 'slug': 'segment-tree', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",TO_DO
3480,3481,Apply Substitutions,apply-substitutions,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}, {'name': 'Topological Sort', 'slug': 'topological-sort', '__typename': 'CommonTagNode'}]",TO_DO
3481,3482,Analyze Organization Hierarchy,analyze-organization-hierarchy,HARD,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",TO_DO
3482,3483,Unique 3-Digit Even Numbers,unique-3-digit-even-numbers,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Recursion', 'slug': 'recursion', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",TO_DO
3483,3484,Design Spreadsheet,design-spreadsheet,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Design', 'slug': 'design', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",TO_DO
3484,3485,Longest Common Prefix of K Strings After Removal,longest-common-prefix-of-k-strings-after-removal,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Trie', 'slug': 'trie', '__typename': 'CommonTagNode'}]",TO_DO
3485,3486,Longest Special Path II,longest-special-path-ii,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",TO_DO
3486,3487,Maximum Unique Subarray Sum After Deletion,maximum-unique-subarray-sum-after-deletion,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",TO_DO
3487,3488,Closest Equal Element Queries,closest-equal-element-queries,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}]",TO_DO
3488,3489,Zero Array Transformation IV,zero-array-transformation-iv,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",TO_DO
3489,3490,Count Beautiful Numbers,count-beautiful-numbers,HARD,"[{'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",TO_DO
3490,3491,Phone Number Prefix,phone-number-prefix,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Trie', 'slug': 'trie', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",TO_DO
3491,3492,Maximum Containers on a Ship,maximum-containers-on-a-ship,EASY,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}]",TO_DO
3492,3493,Properties Graph,properties-graph,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Union Find', 'slug': 'union-find', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",TO_DO
3493,3494,Find the Minimum Amount of Time to Brew Potions,find-the-minimum-amount-of-time-to-brew-potions,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",TO_DO
3494,3495,Minimum Operations to Make Array Elements Zero,minimum-operations-to-make-array-elements-zero,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}]",TO_DO
3495,3496,Maximize Score After Pair Deletions,maximize-score-after-pair-deletions,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",TO_DO
3496,3497,Analyze Subscription Conversion ,analyze-subscription-conversion,MEDIUM,"[{'name': 'Database', 'slug': 'database', '__typename': 'CommonTagNode'}]",TO_DO
3497,3498,Reverse Degree of a String,reverse-degree-of-a-string,EASY,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}]",TO_DO
3498,3499,Maximize Active Section with Trade I,maximize-active-section-with-trade-i,MEDIUM,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",TO_DO
3499,3500,Minimum Cost to Divide Array Into Subarrays,minimum-cost-to-divide-array-into-subarrays,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Prefix Sum', 'slug': 'prefix-sum', '__typename': 'CommonTagNode'}]",TO_DO
3500,3501,Maximize Active Section with Trade II,maximize-active-section-with-trade-ii,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Segment Tree', 'slug': 'segment-tree', '__typename': 'CommonTagNode'}]",TO_DO
3501,3502,Minimum Cost to Reach Every Position,minimum-cost-to-reach-every-position,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}]",TO_DO
3502,3503,Longest Palindrome After Substring Concatenation I,longest-palindrome-after-substring-concatenation-i,MEDIUM,"[{'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Enumeration', 'slug': 'enumeration', '__typename': 'CommonTagNode'}]",TO_DO
3503,3504,Longest Palindrome After Substring Concatenation II,longest-palindrome-after-substring-concatenation-ii,HARD,"[{'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",TO_DO
3504,3505,Minimum Operations to Make Elements Within K Subarrays Equal,minimum-operations-to-make-elements-within-k-subarrays-equal,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Sliding Window', 'slug': 'sliding-window', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}]",TO_DO
3505,3506,Find Time Required to Eliminate Bacterial Strains,find-time-required-to-eliminate-bacterial-strains,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}]",TO_DO
3506,3507,Minimum Pair Removal to Sort Array I,minimum-pair-removal-to-sort-array-i,EASY,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Heap (Priority Queue)', 'slug': 'heap-priority-queue', '__typename': 'CommonTagNode'}, {'name': 'Simulation', 'slug': 'simulation', '__typename': 'CommonTagNode'}, {'name': 'Doubly-Linked List', 'slug': 'doubly-linked-list', '__typename': 'CommonTagNode'}, {'name': 'Ordered Set', 'slug': 'ordered-set', '__typename': 'CommonTagNode'}]",TO_DO
3507,3508,Implement Router,implement-router,MEDIUM,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Binary Search', 'slug': 'binary-search', '__typename': 'CommonTagNode'}, {'name': 'Design', 'slug': 'design', '__typename': 'CommonTagNode'}, {'name': 'Queue', 'slug': 'queue', '__typename': 'CommonTagNode'}, {'name': 'Ordered Set', 'slug': 'ordered-set', '__typename': 'CommonTagNode'}]",TO_DO
3508,3509,Maximum Product of Subsequences With an Alternating Sum Equal to K,maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k,HARD,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",TO_DO
